date,IPO_elasticnet,IPO_kernel,IPO_lasso,IPO_linear,IPO_nn,IPO_polynomial,IPO_ridge,OLS_elasticnet,OLS_kernel,OLS_lasso,OLS_linear,OLS_nn,OLS_polynomial,OLS_ridge
2019-01-31,-0.0048718990694799034,0.029825081835928295,-0.0040124148755299825,0.003390789783788385,0.0023602512422704423,0.050847420066271645,-0.0027571079018186805,-0.004285478431637983,0.15890172714655576,-0.004285478431637983,0.016424417802060894,0.02293871012770562,0.08231458278265616,0.014358363908360747
2019-02-28,-0.02277842535574099,0.11225287881603252,-0.03284164065139409,-0.039358766376122366,-0.03305185178511892,-0.04378336030759952,-0.0489018377479205,-0.0488253603949534,-0.036448133374207645,-0.0488253603949534,-0.00805432293185079,-0.04516430511462837,-0.030345564224730337,-0.011337621742432379
2019-03-29,-0.030876728967421968,0.005686669555461488,-0.0040231438539688105,-0.0717386244631562,-0.028752546093406953,0.12353804222043277,0.014001195492543557,-0.04922423208412434,-0.04097675269814202,-0.04922423208412434,-0.012255871543543378,-0.08925065046926067,-0.0638175213947321,-0.01523287764227696
2019-04-30,0.012148116548483374,-0.028933052880897155,0.0008484186486555686,0.055895616267807535,0.007180488675429309,0.08453893247786437,0.00013961214624460226,0.028065261109166403,0.006314192641584837,0.028065261109166403,0.025510332887280874,0.01576577355489394,0.013969413493437777,0.025005294949673205
2019-05-31,-0.027322816723242712,0.0016503664686464414,0.006319333972498073,-0.048148299592786624,-0.029115986121582334,-0.04303264756072531,-0.005375038050204542,-0.03960193100938818,0.1231158267499837,-0.03960193100938818,-0.03688731016408498,0.04022045320854844,0.014865874708295847,-0.037763121136817956
2019-06-28,0.011676293256486609,0.0122967837724509,-0.023048038140506284,-0.004668200302803471,-0.011726025348794357,-0.014182024403327595,-0.034411218874024936,-0.018677064300397023,0.12554823405870386,-0.018677064300397023,0.02699870709229149,0.06408510288415867,0.06585461207134476,0.023289850695500342
2019-07-31,-0.05316914620542761,-0.09780057039234308,-0.012010517739305063,0.004639880813096734,-0.02696696269277933,-0.018444516106244785,-0.016394011321583024,-0.01932976778173751,-0.027832706368926652,-0.01932976778173751,-0.024348215186455545,0.0377374129753619,0.027152705300611424,-0.02515063750746899
2019-08-30,0.044777678143817445,0.12187718592415621,0.032715907665448185,0.004565681399841963,0.030557825779097117,0.24740348274430654,0.039588262926366385,0.014279713203555104,0.06256927741081642,0.014279713203555104,0.05833769501150124,0.06315377712930398,0.05671075807394806,0.05400526570711346
2019-09-30,0.0362548235983013,0.2366715632516539,0.11828539432113545,0.02964100933647877,0.06500713851576333,0.3004608763770268,0.08863064468792754,0.029757467444739498,0.17226026524882554,0.029757467444739498,0.07039129444057102,0.20026396746350733,0.15274938746596015,0.06624410195814731
2019-10-31,0.006946831820146532,0.21603995162847553,0.05421594064322497,-0.025198775876194464,0.021136319887715548,0.21445073164108958,0.06803796632271689,0.0012660817828659158,-0.03400565052274584,0.0012660817828659158,0.007347573319944858,0.07300675987961955,0.08168053800796787,0.005793404359574967
2019-11-29,-0.06239448525968896,0.025540909843038556,-0.04901776727876318,-0.0417924840612268,-0.05467046787158212,0.03434786466242969,-0.03591848383905903,-0.04822000946832606,-0.0742713624228972,-0.04822000946832606,-0.04888167901439425,-0.003539672866463832,-0.05294964503159688,-0.04975213427127036
2019-12-31,0.05371882464227448,0.03378090594498262,0.03058045477132691,0.032200516225527144,0.0373781276254681,0.18293265321166502,-0.009237714625388792,0.001667648697884246,-0.03238851016489831,0.001667648697884246,0.11447672441205228,0.08476001939990371,-0.03394878259775064,0.1058484474831176
2020-01-31,0.05974070530718152,0.46959574328614395,0.1200303917133037,0.1031970497528264,0.08652539416272317,0.30323909316884257,0.10171850554699784,0.0862099141475299,0.21029125151419176,0.0862099141475299,0.07409041013539804,0.025436245824147392,0.08043274467547817,0.073859063446845
2020-02-28,-0.0027584092822701568,0.14935383316585418,-0.03791183753263926,0.08027947730904524,0.016627555280544475,0.2941166509510853,-0.07084312478850732,0.004853921876189132,0.02027813227124399,0.004853921876189132,0.10221611536211071,0.18708107977592084,0.055111875669121756,0.09447631725016765
2020-03-31,-0.07717137165547094,-0.01987873729615232,-0.06368184192400728,-0.06654960598020564,-0.08300981944398815,-0.08506037512825262,-0.07706798380527638,-0.07426276100692454,-0.13991159985795287,-0.07426276100692454,-0.08297455650137428,0.06835388151560445,-0.14376228989032014,-0.08245163089037214
2020-04-30,0.044588135814509156,0.07005493483605266,0.0426886901918128,0.039414342358575945,0.043928301756286356,0.08633081183863765,0.05045971994755579,0.044896707468570454,0.05875503175814369,0.044896707468570454,0.04038983595874178,0.047773732115613934,0.0815172482454029,0.040563808790529184
2020-05-29,0.10023396015146716,0.1097854839596554,0.10524684319136453,0.0961311818841046,0.1016305374967261,0.10182381206552475,0.10488521287138941,0.09857834699318882,0.09716863030008858,0.09857834699318882,0.09832323431436661,0.13799168997348404,0.19537790074689385,0.0981898659513221
2020-06-30,0.045806408490549504,0.047502007773808586,0.03216518040721532,0.0422370396866798,0.041638159238861765,0.2370234283073244,0.03565962506810266,0.04104030595206404,0.10070472471540484,0.04104030595206404,0.04546624410039907,0.06679274835521395,0.042895664193989935,0.0448107533405609
2020-07-31,-0.0035865019103379133,0.14405378051615736,-0.004568527495153421,0.02389564094790205,-0.0005816009191281658,0.09063552969259044,-0.0276707182381968,-0.004687057905160318,0.04266256843609506,-0.004687057905160318,0.025857573093070824,0.08499763412326553,-0.060701391326458416,0.023474349169687582
2020-08-31,-0.014388572564243323,0.06353660572454892,-0.030689615102773897,-0.020063973427646542,-0.013857855717988343,0.046844671096572185,-0.011654552187382337,-0.014611599026254753,0.17873906124873168,-0.014611599026254753,-0.008928291422940644,0.0797822087578543,0.16774233704521885,-0.009698003752668929
2020-09-30,0.022011606003981176,0.15651440039413678,0.019942667297950856,0.032204250642310986,0.03624829010434661,0.2022056560748614,0.03839912743437138,0.03182918035279382,-0.008262210873700944,0.03182918035279382,0.043060446679918776,-0.028005013975963097,0.0047854664600728205,0.04176989596753198
2020-10-30,-0.05322644821133946,-0.06045883094105786,-0.015407294845278108,-0.040986080966269656,-0.05740699275530849,-0.04789222488963524,-0.029760809915680787,-0.04713534829419815,0.06755189921279803,-0.04713534829419815,-0.05469725996406774,-0.08839732592194027,0.17002534537539746,-0.05457402973748915
2020-11-30,-0.015997081470073164,-0.032043898228219014,-0.013750359247236124,-0.022047972944762996,-0.015604120065642102,0.05070110876627472,-0.00495058873419553,-0.015430773217678348,-0.022926083718957206,-0.015430773217678348,-0.020004484942686106,-0.02400212507864085,0.23705844991005903,-0.019951080261421655
2020-12-31,0.03200079914396971,0.04262322918363958,0.04242654512831616,0.040160974535511894,0.03548647347938477,0.07795066262697747,0.04041862415098107,0.03486667756585231,0.07022508594176065,0.03486667756585231,0.041321935792539635,0.04377131955533321,0.09248595478804206,0.040705933512730816
2021-01-29,0.02440452056240616,0.08240058562563213,0.025316500942383753,0.03449767084505523,0.024897178168040688,0.06679291129760012,0.03582396761172442,0.03496630377293322,0.03435466494741135,0.03496630377293322,0.01829030134042718,0.026366067558528272,0.04364574754188626,0.019203052268418577
2021-02-26,-0.06113681223164594,-0.053748040690823604,-0.06972379284239434,-0.09094944499439454,-0.07554295989863191,-0.1430410501026417,-0.06459968893709303,-0.08128904745658672,-0.03948841190954034,-0.08128904745658672,-0.0663910846445826,-0.07229325205242912,0.0608705363804313,-0.06773824496999696
2021-03-31,-0.03550682518552909,-0.03332360479309358,-0.0568267284308819,-0.00981966996188835,-0.055236238904355986,-0.06526138488980021,-0.060124058672501327,-0.0334575220886779,-0.032312351602313626,-0.0334575220886779,-0.025940035075592078,-0.058798068198732456,-0.08624495946881477,-0.026685500658874452
2021-04-30,-0.017871019724935645,-0.09029401945463462,-0.03125155586558075,0.023238688295596686,-0.037625778410915196,-0.014918334826049873,-0.03674042168194633,0.0031048336425008216,-0.020019646610683776,0.0031048336425008216,-0.04838326597403549,-0.028793960667007984,-0.002714276222676497,-0.0453400294532107
2021-05-28,0.0029334702014874384,0.0631686756359629,0.044692671032317936,-0.023549437612775198,0.008171085161190264,0.1508197692142907,0.03781304311154972,-0.007589552626294423,0.018958886040600427,-0.007589552626294423,-0.018904888853696414,-0.032041971421046575,0.08629092703514223,-0.018474895880974077
2021-06-30,0.0024089261588143658,0.129161646697736,-0.022654266727298294,0.026691419192529178,0.011454452595596059,0.1570461294088868,-0.00975900650420648,0.0060209444734937185,0.09793278941611082,0.0060209444734937185,0.05697762418089089,0.09841641493476591,0.25055719597849574,0.0527507843914638
2021-07-30,0.009801230616269705,0.08243203429989104,0.012152490527573117,0.015233380639162705,0.013192955841139345,0.15373945133586414,-0.01733292849794397,-0.0051327914333640775,-0.024796301745362376,-0.0051327914333640775,0.032853741874854014,0.04574577150762195,0.08373594586306311,0.02936079409554003
2021-08-31,0.054372822065118856,-0.2218369550702657,0.06895727126469466,0.009126781608960343,0.04157639189245525,0.07563560300281566,0.1003948799014603,0.04124058831905645,0.24632732131469226,0.04124058831905645,0.03717792276971627,0.16552042812896878,0.10466377965319257,0.036361203008070636
2021-09-30,-0.02734752883152833,0.22148128773153383,0.01768386550748789,0.006947193909840738,0.005656126702411415,0.594112714853897,-0.0077723656433774,-0.014467115508466232,0.21374140751405257,-0.014467115508466232,-0.0034100728561654373,0.2100520362100048,0.12512232395130585,-0.0060877542070428385
2021-10-29,0.032024579451815784,-0.08987352328125381,0.07774048612427646,0.03525577463800026,0.04552994272673353,0.03547794510337132,0.05911296519189431,0.023521502684702652,0.05719265205014951,0.023521502684702652,0.07297371918697666,-0.004260133732853347,0.3142424852499646,0.06888013010197282
2021-11-30,-0.06015861980146417,-0.0870917564152646,-0.09060694847879307,-0.07907370801605058,-0.06697754202052571,0.061510954623804945,-0.03808187621081906,-0.05241582570333023,-0.0019433230789056913,-0.05241582570333023,-0.07655754560182984,-0.09052230162985704,0.08396361475188475,-0.07580904980827836
2021-12-31,0.024230175850190314,0.03676501889061998,0.04781737789335845,0.04966622349936546,0.019634525995385736,-0.002956906356094774,0.0507519444734532,0.0428898901040121,-0.07522248596646383,0.0428898901040121,0.01211822055028864,0.01985213398112374,-0.05308664235526005,0.01383305495855066
2022-01-31,0.0837574079079031,0.1891926665865582,0.040135122177986274,0.07482329383634405,0.07005249530309055,0.11781219774488058,0.038094212818791946,0.06112699749457537,0.1115165004952523,0.06112699749457537,0.10683431888166187,0.11885777895649328,0.053754835727958944,0.10315192451860683
2022-02-28,-0.06650072335963035,0.09932877404047687,-0.04242127822110389,-0.06399580235290914,-0.0665984467865485,0.19923226822357393,-0.059992065667271464,-0.0682812187984243,0.07530006759843182,-0.0682812187984243,-0.07272563971376153,0.08079413582846486,-0.03672831068509137,-0.073027787974227
2022-03-31,0.022543355962233523,0.03156039766061612,0.0009120485499339703,0.0350987601378653,0.01802421060403644,0.10744602259847974,0.01914676403346658,0.03082887980815932,0.1292942453823478,0.03082887980815932,0.01803008659389064,0.10331614591615382,0.19049198761477987,0.01834116775407238
2022-04-29,-0.05728409932335936,-0.12202256413124955,-0.03251292949084258,-0.037122085662465575,-0.05970940322207063,-0.12082021272170333,-0.042110827261967576,-0.0471635833256363,0.025857470128178177,-0.0471635833256363,-0.05851636345658801,-0.04840410050335362,-0.023386262430224833,-0.05826826425880573
2022-05-31,0.0633687871302169,0.1247430398549591,0.056479729938118166,0.06223918791069887,0.05666228771226756,0.15424167952678017,0.04357445215201145,0.05167364586732811,0.1208785356359437,0.05167364586732811,0.07260548541982104,0.045504219368664035,0.09732893029334333,0.07074240173551428
2022-06-30,0.04014664502091111,0.13544934843362114,0.048952133109351495,0.05686326095569226,0.042082038588664585,0.13130884920911645,0.022726664070622522,0.03125829816877582,0.18420327743593978,0.03125829816877582,0.07391235147639112,0.04557177684111515,0.09430653137681469,0.07081752810471335
2022-07-29,0.019582959383606574,0.24256562259316067,0.016687675461818756,0.023622533383337592,0.02369278486429536,0.014363449511619109,0.0282716363029449,0.024727299423653593,0.15266071421020078,0.024727299423653593,0.024503502921556813,0.07745762366410788,0.02603961156059259,0.02391705043216308
2022-08-31,0.018855335564109107,0.3163918948644046,0.012681854736842078,0.04076354628784567,0.026311512195041815,0.11701694460255571,0.07090866139039421,0.06713174917608027,-0.005006702967279328,0.06713174917608027,-0.03960623835225144,-0.01810482474549248,0.037550625756051975,-0.033377068184405154
2022-09-30,-0.13129175505874383,-0.08180425940818138,-0.13601313757740724,-0.1741492714081999,-0.13026764490902315,-0.09309126315665785,-0.09427998138931105,-0.13431506216075997,-0.08271200511012214,-0.13431506216075997,-0.16605204877106877,-0.08476983754830353,-0.13895854262709958,-0.16443371281114927
2022-10-31,-0.06325829820616324,0.10852839184754512,-0.055314988043476655,-0.05802840598031005,-0.06597543624400087,-0.13728347209918262,-0.007802654674904777,-0.03133450396494834,-0.08900187273968506,-0.03133450396494834,-0.1122694868181134,-0.1373418549464745,-0.1636062352783377,-0.1072892493345698
2022-11-30,-0.00794514306631039,0.05713447997957422,0.009047834100889673,-0.008349695907729769,0.013973652701914228,0.0865683710710855,0.05021563908353578,0.011571569965933256,0.010759565477404094,0.011571569965933256,0.0015939807349626411,0.006528092173893232,-0.0026267389301497662,0.001703298909325402
2022-12-30,-0.02360972139778781,0.09839188268107486,0.0334932720031326,-0.0019299057559917943,-0.000187279867245203,-0.05560476209132231,0.06850994118611482,0.010165289528356469,-0.020737659759521923,0.010165289528356469,-0.011932889624648745,0.028384235201930633,-0.0330054764588038,-0.010638290097863816
2023-01-31,0.02450091133836506,0.028446801747479322,0.0355192965490923,0.030891343445872015,0.03309953217202312,0.005860615429523874,0.012151155539780505,0.015016897581685097,-0.045900883503879816,0.015016897581685097,0.05140723937346013,-0.018878973319136315,0.0010294230099017476,0.048209171734524575
2023-02-28,-0.011967193539304375,0.2185232950887857,-0.013434027373738828,0.038752362316962136,-0.011888898793350386,-0.23269142760443484,-0.06295392958614494,-0.01935326968707836,0.28273689773176586,-0.01935326968707836,0.05379233818301095,0.028348935824792174,-0.03702048148881769,0.047964837741457524
2023-03-31,0.03430378604491843,0.073420243660695,0.0032424473567234727,0.013849322902891845,0.018110991885047424,0.21176301755495974,0.009786549913055413,0.01798214233616969,0.054063689646232996,0.01798214233616969,0.01843871690896447,0.017223817465617783,0.027889602735297066,0.017770317747044337
2023-04-28,0.053383380704716085,-0.033676738389511685,0.08981151448982967,0.08547351304897964,0.06701808181679575,0.12987521201418994,0.0513545526665882,0.051363500672671855,0.1914139486692643,0.051363500672671855,0.10031130305356496,0.2196295218881499,0.20690563361309594,0.0965065500666209
2023-05-31,-0.03053598995047757,0.07141911476258488,0.011815868194785892,-0.009632563784140994,-0.011708494220397568,0.2366090937182985,0.005082546853613085,-0.018650641031699663,0.11822838231377474,-0.018650641031699663,-0.008867401589799335,-0.04153078131982756,-0.026931367213744867,-0.010242877463936494
2023-06-30,0.013252526367152368,0.12774163849205775,0.07152717234264365,0.00977790863054722,0.018277231167911714,0.1635423544123889,0.030770404553516133,0.0013156748470078868,0.04204943357260017,0.0013156748470078868,0.0192286538463217,0.02891051991601722,0.16553970289474573,0.01743285071649035
2023-07-31,-0.027670229527340277,0.1060772325098374,-0.01557700429754029,0.008584665514615888,-0.01208736636495146,0.13637830371197623,-0.0038804635923510803,-0.003372243702722204,0.03010755750527984,-0.003372243702722204,-0.013634979331084976,-0.011121403554641286,-0.02290626823049377,-0.01363211642142996
2023-08-31,0.05700075068843824,0.17893165602411565,0.054855463458613446,0.032337233392939944,0.05372377689292081,0.09119007171811282,0.0698042892585695,0.04611339306448646,0.17706597699484575,0.04611339306448646,0.05158450438457526,0.07435079456812334,0.06316565319479042,0.05057710080095299
2023-09-29,0.023757385021214418,0.12809627521582836,0.013717748168720173,-0.0011395242168760061,-0.004367571642848042,-0.06146665917873097,-0.014801671135086226,-0.010048363209479157,0.13243105921646559,-0.010048363209479157,0.010379664317142797,0.06654852759603286,0.006322038991806795,0.008503645664358626
2023-10-31,-0.02845930795519177,0.1832853848692133,0.005824970135167354,0.0021805374179039282,-0.019054374727847618,0.10280725227362673,-0.020452848196291146,-0.024320962091074948,0.21757777626508656,-0.024320962091074948,0.006181495101387413,0.06501620865797503,-0.00554090065685774,0.00330662374645351
2023-11-30,-0.0019284056384176879,0.09343315421404845,-0.015672888580039842,-0.03247790910085644,-0.0027207624998049768,0.11667758395126948,0.013146882921077187,-0.013110741464933282,0.020217710240377718,-0.013110741464933282,-0.0014538063218226295,0.04144800288375461,0.1026086476678856,-0.003110719795618104
2023-12-29,-0.0365405801601109,0.08296686496045932,-0.05152120647492164,0.006985084404812572,-0.035695589229631564,0.07082117928279884,-0.043875645023370144,-0.01708157613960078,0.004693776365247156,-0.01708157613960078,-0.01913630150596271,-0.07412908378862068,-0.0409275249420328,-0.019772494978832628
2024-01-31,-0.06346996607743835,0.057776282502000925,-0.059438269877904626,-0.00021337274642917094,-0.04802161162509674,0.20227962749576994,-0.07092170771035008,-0.03605168881752788,-0.09210814872030297,-0.03605168881752788,-0.029667298545406028,0.2078076500716154,-0.12810849051230966,-0.031106146899174923
2024-02-29,-0.022251589563518068,0.014688702372185253,0.010037631114255503,-0.007973254905405189,-0.014479741575964442,0.08583040920210788,0.008785460489943688,-0.004471131890458711,0.03906782573143804,-0.004471131890458711,-0.045573880402485285,-0.0096559413326293,0.09781948340914359,-0.043444811715494025
2024-03-28,0.04669956559378229,0.14907893559325863,0.032250109467039934,0.04963421885470007,0.04653804047392653,0.12210482135481562,0.030883628640955774,0.03870101839667898,0.20212937385384988,0.03870101839667898,0.07379265506543223,0.11570241356415496,0.0900443428142511,0.07080624677054707
2024-04-30,-0.02889643110387867,0.02291810330938085,-0.031556336636521035,-0.02171939718668648,-0.022235499783926554,0.0934121280477144,-0.028057271569851105,-0.031339089440146094,-0.09435615057838692,-0.031339089440146094,0.007265264507916012,-0.102166555905701,-0.02983788030677463,0.004078940655001749
2024-05-31,-0.004771606530824259,0.11354510280581101,0.003076447601977877,-0.0012744145371599595,-0.006430462106805902,0.044037957404209974,-0.008760645133715389,-0.009142613416001404,0.07058009146398869,-0.009142613416001404,0.00023351741286143333,-0.001171816791346373,0.04114127575656411,-0.0008551192611670859
2024-06-28,-0.049628096614589445,0.017710112115489243,-0.03661658635595894,-0.039879093503093835,-0.05539470253158544,-0.06878647716386163,-0.0412173127130281,-0.04511920303898812,-0.1071618143739855,-0.04511920303898812,-0.05859900137051714,-0.09259042671924218,-0.09329101272598336,-0.05814602405617982
2024-07-31,-0.031269509494228076,0.07497203563942649,-0.056053493679316606,-0.0235652947015688,-0.03411143985920582,-0.004622565182312112,-0.058367178403001985,-0.037940564569119616,0.07042903848897805,-0.037940564569119616,-0.010170113736908489,-0.008191555966309765,0.21174261860967603,-0.012661774335669455
2024-08-30,0.01304775150079861,0.081266380117628,0.013915155410046096,0.0018820660484503843,0.0067625217276245635,0.0340405115666725,0.016382111122268145,0.004189673678913584,0.036382981300950086,0.004189673678913584,0.01046670181637049,0.031545229724830155,0.09765191044636196,0.009774015610460192
2024-09-30,0.03730590373798387,0.15883870883252965,0.024263774716609728,0.04293069895956082,0.0370813364094429,0.21208999359753547,0.010249383034421739,0.024881585472305345,0.07024283950124627,0.024881585472305345,0.06456937279026091,0.094161870066519,0.10199316917605114,0.06140733853983607
2024-10-31,-0.04835600193494303,0.045978691092865245,-0.057217148327904775,-0.03476775061590582,-0.022332543886807922,0.24474246135806912,-0.03381825834004144,-0.03532612890708877,0.055365708376013206,-0.03532612890708877,-0.022233756426829183,-0.014762355335157282,0.1825446835243872,-0.024127233023594263
2024-11-29,0.053811710463488455,0.06252395572831518,0.0358055020919434,0.05932922262076698,0.04701882420558302,0.11912064286862156,0.023451798737158358,0.040024453346264637,0.08061902958421678,0.040024453346264637,0.08212169072353918,0.052755583616405935,0.052355617261043874,0.07886211518227476
